Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition
1862,533352075,90,1,0.0,18890,1,0,1,1,1,2,1,12,2,5,4,3,5,5,1977,1977,2,1,1,1,2,1.0,2,2,1,4,2,2,4,498.0,5,211.0,652.0,1361.0,1,1,2,1,1361,1259,0,2620,0.0,0.0,2,2,4,2,2,12,1,1,2,2,1977.0,3,2,600,2,2,3,155,24,145,0,0,0,0,0,1,8300,8,2007,1,1
348,527108070,20,1,42.0,14892,1,0,1,2,1,3,1,2,1,1,1,1,9,5,2006,2007,2,1,2,2,6,160.0,1,2,2,1,2,4,4,1320.0,2,0.0,426.0,1746.0,1,1,2,1,1746,0,0,1746,1.0,0.0,2,0,3,1,1,7,1,2,4,1,2006.0,1,3,758,2,2,2,201,39,0,0,0,0,0,0,0,0,10,2009,1,1
1943,535353160,50,1,60.0,14190,1,0,2,1,1,2,1,15,4,1,1,3,4,7,1890,2006,2,1,2,2,2,0.0,4,4,1,3,2,2,2,0.0,2,0.0,925.0,925.0,1,4,2,1,1000,544,0,1544,0.0,0.0,2,0,3,1,2,7,1,0,0,0,0.0,0,0,0,0,0,3,231,0,0,0,0,0,0,0,0,0,4,2007,1,1
1272,535453040,20,1,80.0,8000,1,0,2,1,1,2,1,1,1,1,1,1,5,5,1962,1962,2,1,3,8,2,0.0,2,2,1,2,2,2,3,520.0,5,319.0,188.0,1027.0,1,2,2,1,1027,0,0,1027,0.0,1.0,1,0,3,1,2,6,1,0,0,1,1962.0,2,1,299,2,2,2,0,0,0,0,0,0,0,0,0,0,11,2008,1,1
891,908152100,80,1,72.0,7200,1,0,2,1,1,2,1,19,1,1,1,5,6,6,1976,1976,1,1,8,8,3,255.0,2,2,1,2,2,4,6,631.0,2,0.0,410.0,1041.0,1,1,2,1,1125,0,0,1125,1.0,0.0,1,0,3,1,2,6,1,1,3,4,1977.0,2,1,352,2,2,2,296,0,0,0,0,0,0,2,0,0,10,2009,1,4
683,535452140,20,1,60.0,7200,1,0,2,1,1,1,1,1,1,1,1,1,5,7,1952,1952,2,1,8,8,2,0.0,2,4,1,2,4,2,6,630.0,3,102.0,0.0,732.0,1,2,2,1,732,0,0,732,1.0,0.0,1,0,2,1,2,4,1,0,0,4,1952.0,2,1,240,2,2,2,0,68,0,0,0,0,0,0,0,0,9,2009,1,1
1585,916460060,20,1,0.0,7915,1,0,1,1,1,2,1,24,1,1,1,1,6,5,1999,2000,1,1,2,2,2,0.0,4,2,2,1,2,3,4,1223.0,2,0.0,443.0,1666.0,1,1,2,1,1675,0,0,1675,1.0,0.0,2,0,3,1,4,6,1,0,0,1,1999.0,3,2,435,2,2,2,165,52,0,0,0,0,0,0,0,0,12,2008,1,1
739,903228120,45,3,50.0,6000,1,0,2,1,1,2,1,14,1,1,1,8,6,7,1926,2004,2,1,3,3,2,0.0,4,2,2,2,2,2,2,0.0,2,0.0,884.0,884.0,1,4,2,1,904,0,0,904,0.0,0.0,1,0,2,1,2,4,1,0,0,4,1926.0,2,1,180,2,2,2,0,0,105,0,0,0,0,0,0,0,1,2009,1,1
105,533238045,20,4,57.0,12853,1,1,1,1,1,2,1,10,1,1,1,1,8,5,2010,2010,2,1,4,5,2,0.0,4,2,2,1,4,2,4,1032.0,2,0.0,610.0,1642.0,1,1,2,1,1418,0,0,1418,1.0,0.0,1,1,1,1,4,6,1,1,4,1,2010.0,3,3,852,2,2,2,160,192,0,224,0,0,0,0,0,0,4,2010,2,2
2560,534475160,20,1,89.0,10858,1,0,2,1,1,1,1,1,2,1,1,1,5,6,1952,1952,2,1,3,1,6,150.0,2,4,1,2,2,3,2,40.0,2,0.0,1404.0,1444.0,1,1,2,1,1624,0,0,1624,1.0,0.0,1,0,2,1,2,6,4,1,4,1,1952.0,3,1,240,2,2,2,0,40,324,0,0,0,0,1,0,0,7,2006,1,2
477,528235200,80,1,59.0,9434,1,0,1,1,1,2,1,2,1,1,1,5,7,5,2004,2005,2,1,9,7,2,0.0,4,2,2,4,2,3,2,0.0,2,0.0,384.0,384.0,1,1,2,1,744,630,0,1374,0.0,0.0,2,1,3,1,4,6,1,1,4,2,2004.0,1,2,400,2,2,2,100,0,0,0,0,0,0,0,0,0,8,2009,1,1
1350,903235100,30,3,60.0,6324,1,0,1,1,1,2,1,14,2,8,1,1,4,6,1927,1950,2,1,8,8,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,520.0,520.0,1,3,3,1,520,0,0,520,0.0,0.0,1,0,1,1,3,4,1,0,0,4,1920.0,2,1,240,3,2,2,49,0,87,0,0,0,0,0,0,0,5,2008,1,1
2690,903430130,30,3,153.0,4118,1,2,1,3,1,1,2,15,2,1,1,1,4,4,1941,1950,2,1,3,3,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,693.0,693.0,3,3,3,2,693,0,0,693,0.0,0.0,1,0,2,1,3,4,1,0,0,0,0.0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,3,2006,1,1
733,903205040,30,1,0.0,8854,1,0,2,1,1,2,1,14,1,1,1,8,6,6,1916,1950,2,1,3,3,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,952.0,952.0,3,3,3,3,952,0,0,952,0.0,0.0,1,0,2,1,3,4,1,1,4,4,1916.0,2,1,192,3,4,1,0,98,0,0,40,0,0,0,0,0,5,2009,1,1
1605,923277030,20,1,60.0,6600,1,0,2,1,1,2,1,23,1,1,1,1,5,9,1982,2008,2,1,2,2,2,0.0,4,4,1,2,2,2,6,641.0,2,0.0,175.0,816.0,1,1,2,1,816,0,0,816,0.0,1.0,1,0,3,1,4,5,1,1,1,1,1982.0,2,1,264,2,2,2,0,0,0,0,0,0,0,1,0,0,10,2008,1,1
1659,527359010,60,1,90.0,11700,1,0,2,1,1,2,1,4,1,1,1,2,6,6,1968,1968,3,1,6,15,3,365.0,4,2,1,2,2,2,6,384.0,5,175.0,143.0,702.0,1,4,2,1,1041,702,0,1743,0.0,1.0,1,2,3,1,2,7,1,1,4,1,1968.0,2,2,539,2,2,2,224,0,0,0,0,0,0,0,0,0,6,2007,1,1
2777,907181090,60,1,68.0,9272,1,0,1,1,1,2,1,20,1,1,1,2,7,5,1999,1999,2,1,2,2,2,0.0,4,2,2,4,2,2,4,500.0,2,0.0,342.0,842.0,1,1,2,1,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,1,0,0,1,1999.0,3,2,515,2,2,2,140,85,0,0,0,0,0,0,0,0,6,2006,1,1
1330,903204095,40,3,50.0,9100,1,0,2,1,1,2,1,14,6,2,1,1,5,6,1930,1960,2,1,2,2,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,742.0,742.0,1,2,2,2,779,0,156,935,0.0,0.0,1,0,2,1,2,4,1,0,0,4,1988.0,2,1,308,2,2,1,0,0,0,0,0,0,0,0,2,600,8,2008,1,1
2791,907252050,60,1,0.0,9930,1,0,1,1,1,2,1,20,1,1,1,2,7,5,2002,2002,2,1,2,2,3,199.0,4,2,2,4,2,2,4,456.0,2,0.0,370.0,826.0,1,1,2,1,878,884,0,1762,0.0,0.0,2,1,3,1,4,6,1,0,0,1,2002.0,1,2,591,2,2,2,320,54,0,0,0,0,0,0,0,0,7,2006,1,1
147,535175180,20,1,87.0,10725,1,0,1,1,1,2,1,1,1,1,1,1,5,5,1959,1959,1,1,8,8,3,91.0,2,2,1,2,2,2,5,936.0,2,0.0,270.0,1206.0,1,3,2,1,1206,0,0,1206,0.0,0.0,1,0,3,1,2,6,1,0,0,1,1959.0,3,1,312,2,2,2,0,21,0,0,0,0,0,0,0,0,5,2010,1,1
1548,910202100,30,3,0.0,5890,1,0,2,1,1,1,1,16,1,1,1,1,6,8,1930,2007,2,1,3,3,2,0.0,4,4,4,2,2,4,6,538.0,2,0.0,278.0,816.0,1,1,2,1,816,0,0,816,0.0,0.0,1,0,2,1,2,5,1,0,0,4,2002.0,2,1,432,2,2,2,0,0,96,0,0,0,0,0,0,0,6,2008,1,1
370,527276160,60,1,85.0,11900,1,0,2,1,1,2,1,2,1,1,1,2,5,6,1977,1977,2,1,6,3,3,157.0,2,2,2,4,2,2,6,400.0,2,0.0,722.0,1122.0,1,1,2,1,946,988,0,1934,1.0,0.0,2,1,3,1,2,6,1,1,2,1,1977.0,2,2,567,2,2,1,0,176,0,0,200,0,0,0,0,0,7,2009,1,1
1508,908250090,20,1,68.0,9520,1,0,2,3,1,2,2,19,1,1,1,1,4,5,1953,1953,2,1,8,8,6,115.0,2,2,1,4,2,2,5,767.0,2,0.0,144.0,911.0,1,2,2,1,930,0,0,930,0.0,0.0,1,0,2,1,2,5,1,0,0,1,1953.0,3,1,286,2,2,2,134,0,0,0,0,0,0,1,1,3000,5,2008,1,1
2055,905104030,85,1,70.0,8400,1,0,2,1,1,2,1,12,1,1,1,4,6,5,1966,1966,2,1,2,2,2,0.0,2,2,1,2,2,4,2,187.0,5,627.0,0.0,814.0,1,4,2,1,913,0,0,913,1.0,0.0,1,0,3,1,2,6,1,0,0,4,1990.0,2,1,240,2,2,2,0,0,252,0,0,0,0,0,0,0,5,2007,1,1
264,907250030,20,1,80.0,10389,1,0,2,1,1,2,1,20,1,1,1,1,8,5,2003,2003,1,1,4,5,3,320.0,4,2,2,4,2,2,4,1682.0,2,0.0,296.0,1978.0,1,1,2,1,1978,0,0,1978,1.0,0.0,2,1,3,1,4,8,1,1,4,1,2003.0,3,3,850,2,2,2,188,25,0,0,0,0,0,0,0,0,5,2010,1,1
1010,527183060,120,1,65.0,5950,1,0,1,2,1,2,2,3,1,1,2,1,8,5,1989,1989,2,1,6,6,2,0.0,4,2,2,4,2,4,4,319.0,2,0.0,1018.0,1337.0,1,4,2,1,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,1,1,2,1,1989.0,3,2,462,2,2,2,0,73,154,0,0,0,0,0,0,0,4,2008,1,1
816,906230010,90,1,0.0,11855,1,0,2,1,1,2,1,11,1,1,4,2,7,5,2000,2000,1,1,2,2,3,23.0,2,2,2,1,2,2,4,820.0,2,0.0,348.0,1168.0,1,1,2,1,1168,1619,0,2787,2.0,0.0,4,2,6,2,2,8,1,2,2,2,2000.0,1,4,820,2,2,2,312,0,0,0,0,0,0,0,0,0,10,2009,1,1
1712,528172030,60,1,0.0,12568,1,0,2,1,1,2,1,7,1,1,1,2,8,5,2007,2007,1,1,2,2,6,246.0,4,2,2,1,2,4,4,669.0,2,0.0,226.0,895.0,1,1,2,1,895,923,0,1818,1.0,0.0,2,1,3,1,1,8,1,1,4,1,2007.0,1,3,774,2,2,2,196,104,0,0,0,0,0,0,0,0,8,2007,2,2
568,533210020,160,4,30.0,3000,1,1,2,1,1,2,1,10,1,1,2,2,6,5,2009,2009,2,1,2,2,6,76.0,4,2,2,4,2,4,4,294.0,2,0.0,318.0,612.0,1,1,2,1,612,612,0,1224,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2009.0,3,2,528,2,2,2,0,234,0,0,0,0,0,0,0,0,6,2009,2,2
2883,911225110,50,5,60.0,8520,2,0,2,3,1,2,1,16,1,1,1,3,3,5,1916,1950,2,1,8,8,2,0.0,2,2,2,3,3,2,2,0.0,2,0.0,216.0,216.0,1,3,3,1,576,360,0,936,0.0,0.0,1,0,2,1,2,6,1,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,2006,1,1
836,907126010,20,1,82.0,12464,1,0,3,4,1,1,2,20,1,1,1,1,5,5,1996,1996,2,1,2,2,2,0.0,2,4,2,4,2,2,4,732.0,2,0.0,308.0,1040.0,1,4,2,1,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,1,0,0,4,2000.0,2,2,576,2,2,2,168,0,0,0,0,0,0,3,0,0,11,2009,1,1
2563,534479130,50,1,79.0,9490,1,0,2,1,1,2,1,1,4,1,1,3,6,7,1941,1950,2,1,3,3,2,0.0,2,2,1,2,2,2,3,403.0,5,165.0,238.0,806.0,1,2,2,2,958,620,0,1578,1.0,0.0,1,0,3,1,3,5,1,2,2,1,1941.0,2,1,240,2,2,2,0,0,32,0,0,0,0,1,0,0,8,2006,1,1
2666,902400090,30,3,84.0,11340,1,0,2,1,1,1,1,15,1,1,1,1,6,5,1923,1950,2,1,3,3,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,1200.0,1200.0,1,2,2,2,1200,0,0,1200,0.0,0.0,1,0,4,1,2,7,1,0,0,4,1923.0,2,1,312,3,3,2,0,0,228,0,0,0,0,0,0,0,3,2006,1,3
2225,909428340,20,1,0.0,21579,1,0,1,1,1,3,1,21,1,1,1,1,6,6,1968,1968,1,1,6,3,2,0.0,2,2,2,4,2,2,3,813.0,2,0.0,675.0,1488.0,1,1,2,1,1488,0,0,1488,0.0,1.0,2,0,3,1,2,7,1,2,4,1,1968.0,3,2,552,2,2,2,0,0,216,0,0,0,0,0,0,0,9,2007,9,1
1318,902328040,75,3,35.0,6300,1,2,2,1,1,2,1,15,1,1,1,6,6,6,1914,2001,2,1,3,7,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,742.0,742.0,1,1,2,1,742,742,0,1484,0.0,0.0,2,0,3,1,2,9,1,1,4,0,0.0,0,0,0,0,0,2,0,291,134,0,0,0,0,0,0,0,6,2008,1,1
1098,528294060,60,1,77.0,8390,1,0,1,1,1,2,1,2,1,1,1,2,7,5,1999,1999,2,1,2,2,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,831.0,831.0,1,1,2,1,873,778,0,1651,0.0,0.0,2,1,3,1,2,7,1,1,2,2,1999.0,1,2,450,2,2,2,0,103,0,0,0,0,0,0,0,0,5,2008,1,1
1515,909101060,30,1,45.0,8248,1,2,2,1,1,2,1,19,1,1,1,1,3,3,1914,1950,2,1,12,12,2,0.0,2,2,4,2,2,2,3,41.0,2,0.0,823.0,864.0,1,2,3,3,864,0,0,864,1.0,0.0,1,0,2,1,2,5,1,0,0,0,0.0,0,0,0,0,0,3,0,0,100,0,0,0,0,0,0,0,9,2008,1,1
1500,908186040,180,3,35.0,3675,1,0,2,1,1,2,1,19,1,1,2,5,6,5,2005,2005,2,1,2,2,3,80.0,2,2,2,4,2,4,4,459.0,2,0.0,88.0,547.0,1,1,2,1,1072,0,0,1072,1.0,0.0,1,0,2,1,2,5,1,0,0,3,2005.0,3,2,525,2,2,2,0,28,0,0,0,0,0,0,0,0,6,2008,1,1
233,905325030,40,1,0.0,23595,1,0,2,4,1,2,7,17,1,1,1,1,7,6,1979,1979,2,2,1,1,2,0.0,4,2,2,4,2,4,4,1258.0,2,0.0,74.0,1332.0,1,2,2,1,1332,192,0,1524,2.0,0.0,0,1,0,1,4,4,1,1,2,1,1979.0,1,2,586,2,2,2,268,0,0,0,0,0,0,0,0,0,4,2010,1,1
653,535354070,20,1,60.0,9600,1,0,2,1,1,2,1,1,1,1,1,1,5,6,1950,1950,2,1,3,3,2,0.0,2,2,1,2,2,2,3,390.0,2,0.0,810.0,1200.0,1,2,2,1,1200,0,0,1200,0.0,0.0,1,0,3,1,2,6,1,0,0,1,1950.0,1,1,246,2,2,2,126,0,0,0,0,0,0,2,0,0,8,2009,1,1
2700,904100090,90,1,120.0,11136,1,0,2,1,1,1,1,12,2,2,4,1,6,5,1964,1964,2,1,3,3,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,1921.0,1921.0,1,2,2,1,1921,0,0,1921,0.0,0.0,2,0,4,2,2,8,1,0,0,4,1964.0,2,2,576,2,2,2,0,180,0,0,0,0,0,0,0,0,7,2006,1,1
2178,908152260,20,1,74.0,8536,1,0,2,1,1,1,1,19,1,1,1,1,5,5,2006,2007,2,1,2,2,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,1125.0,1125.0,1,4,2,1,1125,0,0,1125,0.0,0.0,1,1,2,1,2,5,1,0,0,1,2007.0,2,2,430,2,2,2,80,64,0,0,0,0,0,0,0,0,4,2007,2,2
1848,533223050,160,4,0.0,5105,1,0,3,1,1,4,1,10,1,1,2,2,7,5,2004,2004,2,1,8,8,2,0.0,4,2,2,4,2,2,4,239.0,2,0.0,312.0,551.0,1,1,2,1,551,551,0,1102,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2004.0,2,2,480,2,2,2,0,60,0,0,0,0,0,0,0,0,3,2007,1,1
740,903230100,30,3,60.0,6911,1,0,2,1,1,4,1,14,2,1,1,1,5,5,1924,1950,2,1,3,3,2,0.0,2,2,2,2,2,3,2,405.0,2,0.0,740.0,1145.0,1,2,2,1,1301,0,0,1301,0.0,0.0,1,0,2,1,3,5,4,0,0,4,1965.0,2,2,440,2,2,2,0,0,0,0,0,0,0,0,0,0,10,2009,1,1
399,527405160,20,1,60.0,6960,1,0,2,1,1,2,1,1,1,1,1,1,4,6,1970,1970,2,1,6,1,2,0.0,2,2,1,2,2,2,6,375.0,3,239.0,250.0,864.0,1,2,2,1,864,0,0,864,0.0,0.0,1,0,3,1,4,5,1,0,0,4,1989.0,2,2,660,2,2,2,96,0,0,0,0,0,0,0,2,500,11,2009,1,1
2230,909475070,20,1,0.0,32668,1,0,1,1,1,3,1,21,1,1,1,1,6,3,1957,1975,1,1,3,6,0,0.0,4,2,2,2,2,2,5,1219.0,2,0.0,816.0,2035.0,1,2,2,1,2515,0,0,2515,1.0,0.0,3,0,4,2,2,9,5,2,2,1,1975.0,3,2,484,2,2,2,0,0,200,0,0,0,0,0,0,0,3,2007,1,5
2167,907420110,60,1,64.0,9045,1,0,1,1,1,2,1,20,1,1,1,2,5,5,2005,2005,2,1,2,2,2,0.0,4,2,2,4,2,3,2,0.0,2,0.0,768.0,768.0,1,1,2,1,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,1,0,0,1,2005.0,1,2,400,2,2,2,0,40,0,0,0,0,0,0,0,0,6,2007,1,1
20,527302110,20,1,85.0,13175,1,0,2,1,1,2,1,4,1,1,1,1,6,6,1978,1988,2,1,1,1,6,119.0,2,2,1,4,2,2,6,790.0,5,163.0,589.0,1542.0,1,2,2,1,2073,0,0,2073,1.0,0.0,2,0,3,1,2,7,4,2,2,1,1978.0,2,2,500,2,2,2,349,0,0,0,0,0,0,1,0,0,2,2010,1,1
1751,528240020,60,1,62.0,8244,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2004,2004,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,840.0,840.0,1,1,2,1,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,1,1,4,1,2004.0,1,2,440,2,2,2,100,48,0,0,0,0,0,0,0,0,5,2007,1,1
1828,532476080,60,1,0.0,19522,1,0,1,3,1,2,1,26,1,1,1,2,7,5,1990,1990,2,1,6,6,3,272.0,4,2,2,4,2,2,4,727.0,2,0.0,496.0,1223.0,1,4,2,1,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,1,1,2,1,1990.0,3,2,564,2,2,2,0,99,0,0,182,0,0,0,0,0,2,2007,1,1
1270,535452120,80,1,70.0,7910,1,0,2,1,1,2,1,1,1,1,1,5,5,5,1960,1960,1,1,3,6,2,0.0,2,2,1,2,2,2,6,666.0,2,0.0,409.0,1075.0,1,4,2,1,1507,0,0,1507,0.0,0.0,2,0,4,1,2,7,5,0,0,3,1960.0,2,1,404,2,2,2,0,0,0,0,0,0,0,2,0,0,8,2008,1,1
2166,907420060,60,1,64.0,8333,1,0,2,1,1,2,1,20,1,1,1,2,7,5,2006,2006,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,738.0,738.0,1,4,2,1,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,1,1,4,1,2006.0,3,2,484,2,2,2,100,30,0,0,0,0,0,0,0,0,5,2007,1,1
968,916475040,20,1,85.0,14601,1,0,2,1,1,2,1,24,1,1,1,1,9,5,2006,2006,1,1,2,2,3,584.0,1,2,2,1,2,4,4,1260.0,2,0.0,578.0,1838.0,1,1,2,1,1838,0,0,1838,1.0,0.0,2,0,2,1,1,8,1,1,4,1,2006.0,1,3,765,2,2,2,270,68,0,0,0,0,0,0,0,0,3,2009,1,1
308,911204100,30,5,66.0,8712,2,0,2,1,1,1,1,16,1,1,1,1,4,7,1896,1950,1,1,3,3,2,0.0,3,3,1,2,2,2,2,0.0,2,0.0,756.0,756.0,1,4,2,1,952,0,0,952,0.0,0.0,1,0,3,1,2,5,1,0,0,4,1896.0,3,1,330,2,2,3,0,0,265,0,0,0,0,0,0,0,6,2010,1,5
59,528292020,60,1,0.0,9505,1,0,1,1,1,3,1,2,1,1,1,2,7,5,2001,2001,2,1,2,2,3,180.0,4,2,2,4,2,2,2,0.0,2,0.0,884.0,884.0,1,1,2,1,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,1,1,4,2,2001.0,1,2,434,2,2,2,144,48,0,0,0,0,0,0,0,0,5,2010,1,1
1134,531373060,60,1,67.0,12774,1,0,2,1,1,4,1,11,1,1,1,2,7,5,2003,2004,2,1,2,2,3,95.0,4,2,2,4,2,4,2,0.0,2,0.0,835.0,835.0,1,1,2,1,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,1,0,0,1,2003.0,3,2,478,2,2,2,168,68,0,0,0,0,0,0,0,0,7,2008,1,1
2422,528228340,120,1,0.0,3196,1,0,2,1,1,2,1,8,1,1,2,1,8,5,2003,2003,2,1,2,2,3,40.0,4,2,2,4,2,4,2,0.0,2,0.0,1273.0,1273.0,1,1,2,1,1456,0,0,1456,0.0,0.0,2,0,2,1,4,7,1,1,2,1,2003.0,1,2,400,2,2,2,143,20,0,0,0,0,0,0,0,0,5,2006,1,1
1874,534178010,20,1,80.0,10800,1,0,2,1,1,2,1,4,1,1,1,1,6,5,1963,1963,2,1,6,6,3,203.0,2,2,1,2,2,2,3,617.0,5,264.0,171.0,1052.0,1,2,2,1,1052,0,0,1052,1.0,0.0,1,0,3,1,2,6,1,0,0,1,1963.0,1,1,311,2,2,2,0,133,0,0,0,0,0,0,0,0,2,2007,3,1
1051,528102030,20,1,96.0,12444,1,0,2,1,1,4,1,7,1,1,1,1,8,5,2008,2008,1,1,2,2,6,426.0,1,2,2,1,2,4,4,1336.0,2,0.0,596.0,1932.0,1,1,2,1,1932,0,0,1932,1.0,0.0,2,0,2,1,1,7,1,1,4,1,2008.0,1,3,774,2,2,2,0,66,0,304,0,0,0,0,0,0,11,2008,2,2
1951,535379110,70,1,60.0,10800,1,2,2,1,1,2,1,15,1,1,1,2,5,9,1895,1999,2,1,3,6,2,0.0,2,4,1,4,2,4,2,0.0,2,0.0,736.0,736.0,1,1,2,1,751,783,0,1534,0.0,0.0,1,1,3,1,4,6,1,0,0,0,0.0,0,0,0,0,0,3,0,112,0,0,0,0,0,0,0,0,7,2007,1,1
1303,902205070,20,3,62.0,7311,1,0,2,1,1,1,1,15,1,1,1,1,2,5,1946,1950,2,1,2,2,2,0.0,2,4,4,2,2,2,2,0.0,2,0.0,407.0,407.0,1,2,3,2,407,0,0,407,0.0,0.0,1,0,1,1,2,3,1,0,0,4,1949.0,2,1,297,3,2,2,76,0,120,0,0,0,0,0,0,0,3,2008,1,4
2793,907255010,20,1,0.0,11088,1,0,2,1,1,1,1,20,1,1,1,1,8,5,2002,2002,1,1,12,12,2,0.0,4,2,2,4,2,2,4,872.0,2,0.0,476.0,1348.0,1,1,2,1,1358,0,0,1358,1.0,0.0,1,1,1,1,4,5,1,1,2,1,2002.0,2,2,418,2,2,2,68,166,0,0,0,0,0,0,0,0,6,2006,1,1
1382,905104180,20,1,57.0,9764,1,0,1,1,1,4,1,12,2,1,1,1,5,7,1967,2003,2,1,2,2,2,0.0,2,2,1,2,2,2,3,702.0,2,0.0,192.0,894.0,1,1,2,1,894,0,0,894,1.0,0.0,1,0,3,1,4,5,1,0,0,1,1967.0,3,2,450,2,2,2,0,0,0,0,0,0,0,0,0,0,5,2008,1,1
324,923202105,20,1,93.0,10114,1,0,2,1,1,2,1,23,1,1,1,1,5,5,2004,2005,2,1,2,2,2,0.0,2,2,2,1,2,4,2,0.0,2,0.0,1430.0,1430.0,1,1,2,1,1430,0,0,1430,0.0,0.0,2,0,3,1,4,7,1,0,0,1,2004.0,3,2,624,2,2,2,0,0,0,0,0,0,0,0,0,0,3,2010,1,1
1680,527451170,160,3,24.0,1920,1,0,2,1,1,2,1,5,1,1,2,2,5,5,1971,1971,2,1,6,6,3,376.0,2,2,1,2,2,2,6,471.0,2,0.0,294.0,765.0,1,1,2,1,765,600,0,1365,1.0,0.0,1,1,2,1,2,6,4,0,0,4,1971.0,2,2,440,2,2,2,240,36,0,0,0,0,0,0,0,0,8,2007,1,1
229,905109130,60,1,80.0,14000,1,0,2,1,1,2,2,17,1,1,1,2,7,5,1996,1997,2,1,3,3,2,0.0,4,2,2,1,2,4,4,1201.0,2,0.0,105.0,1306.0,1,1,2,1,1306,954,0,2260,1.0,0.0,2,1,3,1,4,7,1,0,0,1,1996.0,3,2,533,2,2,2,296,44,0,0,0,0,0,0,0,0,4,2010,1,1
2468,528488110,20,4,60.0,7200,1,1,2,1,1,2,1,10,1,1,1,1,6,5,2006,2006,2,1,2,2,6,68.0,4,2,2,4,2,2,4,905.0,2,0.0,357.0,1262.0,1,4,2,1,1262,0,0,1262,0.0,0.0,2,0,2,1,4,5,1,0,0,1,2006.0,1,2,572,2,2,2,0,120,0,0,0,0,0,0,0,0,5,2006,2,2
1088,528235180,80,1,59.0,9587,1,0,1,1,1,2,1,2,1,1,1,5,7,5,2005,2005,2,1,2,2,6,182.0,4,2,2,4,2,4,4,655.0,2,0.0,201.0,856.0,1,1,2,1,1166,0,0,1166,1.0,0.0,2,0,2,1,4,5,1,0,0,1,2005.0,1,2,400,2,2,2,212,0,0,0,0,0,0,0,0,0,7,2008,1,1
2038,903457130,190,3,52.0,4330,1,2,2,1,1,2,1,16,1,1,5,3,4,6,1958,1958,2,1,8,8,2,0.0,2,2,4,3,2,2,5,681.0,6,127.0,0.0,808.0,1,2,2,1,838,477,0,1315,1.0,0.0,2,0,3,1,2,5,1,0,0,4,1958.0,3,2,436,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2007,3,4
2828,908186090,180,3,35.0,3675,1,0,2,1,1,2,1,19,1,1,2,4,6,5,2005,2006,2,1,2,2,3,82.0,2,2,2,4,2,4,4,547.0,2,0.0,0.0,547.0,1,4,2,1,1072,0,0,1072,1.0,0.0,1,0,2,1,2,5,1,0,0,3,2005.0,1,2,525,2,2,2,0,44,0,0,0,0,0,0,0,0,10,2006,2,2
